Frequency_Hz,Frequency_MHz,20260515_092941,20260515_130634,20260515_130927,20260515_131116,20260515_131246,20260515_133100,20260515_134613,20260515_134951,20260515_140509,20260521_162959,20260522_135524
76005508.422851562,76.005508422852,1.1208457906837466e-05,0.00096299782639289373,3.9313163421923239e-05,3.6309392451922835e-05,3.2146441369714418e-05,6.0553648934423072e-05,1.9847377038902001,0.15016498195380287,0.10483027007837016,0.00028512022103603933,3.0485210319609138e-05
76005653.381347656,76.005653381348,1.1162880610634281e-05,0.00088579672625577286,4.579547997871843e-05,3.9869293870547031e-05,4.3337285954490984e-05,5.4905791184486772e-05,0.39890255412660008,0.029586613433422004,0.01743656086292876,0.00034586879683479849,2.794103520643387e-05
76005798.33984375,76.005798339844,1.3119845457894033e-05,0.00091835459139093592,5.974717995377202e-05,4.3334897670454322e-05,4.3423745220371924e-05,5.7223750944861935e-05,0.023451032537045044,0.0028863918804554163,0.0014396824294558087,0.00026391977178970863,2.5677815406483008e-05
76005943.298339844,76.005943298340,1.3402408651455424e-05,0.0010933710083926111,6.4228206314178262e-05,4.7948745295409137e-05,5.7955214434246133e-05,7.4651857573245381e-05,0.047337779281910214,0.0040586505760106962,0.002318092273096858,0.0002060877590033348,5.4817593582247625e-05
76006088.256835938,76.006088256836,1.1151457498442744e-05,0.0022429544040380475,6.5560051632270822e-05,6.3399994662424915e-05,6.6905972077289157e-05,0.000100667495576128,0.031279519326349141,0.0023359274621526003,0.0010381396434029036,0.00029862714624288535,5.400483938087805e-05
76006233.215332031,76.006233215332,9.8902184482591478e-06,0.0025833705854586514,5.4621950230445664e-05,6.1906218322508387e-05,9.1777354124715526e-05,9.9311690387715433e-05,0.0073040743158784231,0.00062981107987451052,0.00034408363787488683,0.00049009375318335622,3.627211965117753e-05
76006378.173828125,76.006378173828,9.7607518184281236e-06,0.0017168705065236725,3.614542102723572e-05,4.7930633511165859e-05,5.980423710011079e-05,7.808993263473511e-05,0.0017358907774720636,0.00014718886373304979,0.00013970334447900969,0.00057082380670201772,2.9995894641911063e-05
76006523.132324219,76.006523132324,9.3811488049060198e-06,0.00092577250459072581,4.3040655217705533e-05,4.1760543122537301e-05,4.3942961396907194e-05,5.2299546358465775e-05,0.0023389030448279758,0.00015507681358168567,0.00012941830451645094,0.0003671137736864269,3.3451934945715386e-05
76006668.090820312,76.006668090820,1.2113874344564532e-05,0.0006374740075024923,3.9168760694863811e-05,4.7138171586130553e-05,4.324655061749722e-05,4.2218304326788645e-05,0.001856624468881187,0.00010969443074623973,0.0001022512804422698,0.00016020057215955933,1.8333381372002004e-05
76006813.049316406,76.006813049316,1.1856903609444972e-05,0.0004827679721288872,4.5119724411247459e-05,5.0776818348045954e-05,4.5283567511452599e-05,3.8298820176830035e-05,0.001128014344287831,9.0937008221590862e-05,6.536397370546606e-05,0.00014681445506368454,2.0298655976715087e-05
76006958.0078125,76.006958007812,1.2794972846824437e-05,0.00062007063120941939,5.3155041826011948e-05,5.0015649107095481e-05,3.2471623682174158e-05,3.0278520097199825e-05,0.00083325987162639339,7.6893334436727658e-05,4.0782710906645926e-05,0.00015681493288722655,2.5169106743921935e-05
76007102.966308594,76.007102966309,9.7060859707639956e-06,0.00033719981359155783,4.9957515372989866e-05,4.6965281979178243e-05,3.9925082201602968e-05,4.6789137863622992e-05,0.0015257750771558087,8.3532886296339989e-05,4.8618174098953449e-05,0.00014120172047804228,3.1435063957559118e-05
76007247.924804688,76.007247924805,1.015624782233896e-05,0.00042590698954801247,4.3348677673471991e-05,4.7301797263131795e-05,4.8828369778278663e-05,4.9030237326363277e-05,0.0028049271695593696,0.00020371771176653711,0.00012399596065675608,0.000195012206533495,2.3238921065972556e-05
76007392.883300781,76.007392883301,1.1380607539631048e-05,0.00042631979532225774,4.8997232650827225e-05,3.6897100883701731e-05,4.8620040794408174e-05,4.6932633193612645e-05,0.0053853676354557629,0.00041890734790557435,0.00033675646795733376,0.00016489723233771136,2.600975659577116e-05
76007537.841796875,76.007537841797,8.1242008036192824e-06,0.00050577883107025007,6.2273358420710976e-05,4.5256217888777525e-05,4.4836414807606066e-05,3.9156497578499686e-05,0.066702699115391825,0.0073759770860810535,0.0042427740476044329,0.00016374074283324565,6.5274013447721979e-05
76007682.800292969,76.007682800293,8.4575378805577129e-06,0.0004503801269211284,5.2448737905829569e-05,5.4272876258356698e-05,4.6568414002065362e-05,4.6379713338342277e-05,0.059695126420987059,0.0071774309302255687,0.0038476587220972643,0.00015767098973220594,9.3641267309733085e-05
76007827.758789062,76.007827758789,1.0684133946900517e-05,0.000402085813483259,3.4260098788473232e-05,6.0372216751725425e-05,6.1804600056295349e-05,5.6334317436697994e-05,0.0053461905176533384,0.00070116227985478384,0.00045003106904410121,0.00019035559421289166,0.00037038376059911999
76007972.717285156,76.007972717285,9.5435396708793501e-06,0.00049715318880398228,3.5996783449053637e-05,6.5259221634041218e-05,5.9323756110814484e-05,5.2341690128324373e-05,0.02820985643376445,0.0025570212029964144,0.0013173280691674465,0.00031744123545153648,0.002116944430005591
76008117.67578125,76.008117675781,8.4572698910467118e-06,0.00042153488772052241,4.4293450280936043e-05,6.0866661164513813e-05,4.004450390506535e-05,4.7339144972208793e-05,0.060793479815650427,0.0050702348762778539,0.0024621732476611704,0.00037093248032759528,0.00087947801909757362
76008262.634277344,76.008262634277,1.0340633735890291e-05,0.0004288444175239135,6.369509961416321e-05,6.3676556039056085e-05,4.6599138529973197e-05,5.4486216248495076e-05,0.040646473651811989,0.0040508192838225225,0.0018978419855724597,0.00030883409758489569,3.5983736900437966e-05
76008407.592773438,76.008407592773,1.0621949362631357e-05,0.00040806282211641747,5.8994264644134296e-05,5.6556906109097807e-05,5.086676939103169e-05,4.3506283995256287e-05,0.0081750965712292147,0.001049493028330007,0.00040290906694378988,0.00030264411762700696,2.1641633372272566e-05
76008552.551269531,76.008552551270,1.0957874544491209e-05,0.000287479997414605,4.8253647005124607e-05,4.3070628967819592e-05,4.8210343347389814e-05,3.9185956655048031e-05,0.0016753346703627706,0.00022464762615537057,0.00010284604698382549,0.00034634955392349223,2.8949209014182999e-05
76008697.509765625,76.008697509766,9.7865169295902898e-06,0.00029528807795262601,3.887035587488624e-05,4.7301949966417751e-05,4.7896345501740773e-05,3.9511134404483523e-05,0.0014670299925641601,0.00028037903860933338,8.0223752971617993e-05,0.00027496151299016575,3.1768133259686263e-05
76008842.468261719,76.008842468262,1.0593373027644369e-05,0.00024512561074619879,3.7199238768133473e-05,5.1230259959302696e-05,3.1072842165849444e-05,3.6809622741131414e-05,0.0010236066620325434,0.00014686370244163183,7.9595633595902089e-05,0.0001543384113635297,2.1351915099164775e-05
76008987.426757812,76.008987426758,1.083420504100954e-05,0.00036684637004320424,4.9197256843781659e-05,3.9871224983255135e-05,4.0315580287933261e-05,3.4151837664812926e-05,0.00063802749498148798,7.6717630659533267e-05,5.0686838314759145e-05,0.00010559998405633116,1.9791894677718989e-05
76009132.385253906,76.009132385254,1.0037476008478667e-05,0.00032843359020082223,6.5922173622941325e-05,3.6411123870384172e-05,4.5534618447584127e-05,3.699542378806447e-05,0.0010197805306452234,8.8231040992275142e-05,5.8902514777286478e-05,0.00011411136161814678,2.7860255986389449e-05
76009277.34375,76.009277343750,9.856813024287876e-06,0.0002874806494912428,5.2095209902667034e-05,3.5230689033997935e-05,4.7552253404285743e-05,3.4332533854162417e-05,0.00090310258136375545,9.005202307751223e-05,6.9512880863040652e-05,0.00013071424030160737,2.7801831070614416e-05
76009422.302246094,76.009422302246,9.9399756748664378e-06,0.00033588743101467842,5.4146325023735051e-05,4.800305290489865e-05,4.3838914395087679e-05,4.0588895553598562e-05,0.002275840588712298,0.00018197479864064079,0.00010109721353459624,0.00010996065873475935,2.0417905115882097e-05
76009567.260742188,76.009567260742,1.3725379327198517e-05,0.00031395751042408442,5.7335393332558688e-05,4.4380362177720247e-05,3.8443075717947731e-05,3.5583451279437174e-05,0.0034472779998125547,0.00029910343977020338,0.0001589799650831897,9.3905927049120727e-05,1.3496001869902595e-05
76009712.219238281,76.009712219238,1.4404284851127133e-05,0.0002750006838066913,4.9231887767078095e-05,4.8024805016218013e-05,3.1051315436742689e-05,4.2443341024818275e-05,0.001695905083330067,0.00017291566331297816,9.2057947348325928e-05,6.7655680351613387e-05,2.1408930354770734e-05
76009857.177734375,76.009857177734,1.3206154899652214e-05,0.0002944185655772232,5.7274732321609157e-05,4.6763795518262531e-05,4.2516720131547361e-05,4.3943317748129365e-05,0.001096849220997445,0.00013479525024161682,7.872072870334283e-05,8.0610077788661081e-05,2.5199370945717232e-05
